crop_id,species
b99160c37ae3969d2a8006b487f92cda_c02724,Dark-Eyed Junco
b99160c37ae3969d2a8006b487f92cda_c02725,Dark-Eyed Junco
ba0977060602cda81b3ce893354da252_c02726,Black-Capped Chickadee
ba0977060602cda81b3ce893354da252_c02727,Black-Capped Chickadee
ba0977060602cda81b3ce893354da252_c02728,Black-Capped Chickadee
bc430ab9fd4dbf2b52871a09a84f3564_c02729,Dark-Eyed Junco
bc430ab9fd4dbf2b52871a09a84f3564_c02730,Dark-Eyed Junco
bc430ab9fd4dbf2b52871a09a84f3564_c02731,Dark-Eyed Junco
bc430ab9fd4dbf2b52871a09a84f3564_c02732,Dark-Eyed Junco
bc430ab9fd4dbf2b52871a09a84f3564_c02733,Dark-Eyed Junco
bc430ab9fd4dbf2b52871a09a84f3564_c02734,Dark-Eyed Junco
bc430ab9fd4dbf2b52871a09a84f3564_c02735,Dark-Eyed Junco
bc430ab9fd4dbf2b52871a09a84f3564_c02736,Dark-Eyed Junco
bc430ab9fd4dbf2b52871a09a84f3564_c02737,Dark-Eyed Junco
bc430ab9fd4dbf2b52871a09a84f3564_c02738,Dark-Eyed Junco
bc430ab9fd4dbf2b52871a09a84f3564_c02739,Dark-Eyed Junco
bc430ab9fd4dbf2b52871a09a84f3564_c02740,Dark-Eyed Junco
bc430ab9fd4dbf2b52871a09a84f3564_c02741,Dark-Eyed Junco
bc430ab9fd4dbf2b52871a09a84f3564_c02742,Dark-Eyed Junco
bc430ab9fd4dbf2b52871a09a84f3564_c02743,Dark-Eyed Junco
bc430ab9fd4dbf2b52871a09a84f3564_c02744,Dark-Eyed Junco
bc430ab9fd4dbf2b52871a09a84f3564_c02745,Dark-Eyed Junco
bc430ab9fd4dbf2b52871a09a84f3564_c02746,Dark-Eyed Junco
bc430ab9fd4dbf2b52871a09a84f3564_c02747,Dark-Eyed Junco
bc430ab9fd4dbf2b52871a09a84f3564_c02748,Dark-Eyed Junco
bc430ab9fd4dbf2b52871a09a84f3564_c02749,Dark-Eyed Junco
bc430ab9fd4dbf2b52871a09a84f3564_c02750,Dark-Eyed Junco
bc430ab9fd4dbf2b52871a09a84f3564_c02751,Dark-Eyed Junco
bc430ab9fd4dbf2b52871a09a84f3564_c02752,Dark-Eyed Junco
bc430ab9fd4dbf2b52871a09a84f3564_c02753,Dark-Eyed Junco
bc430ab9fd4dbf2b52871a09a84f3564_c02754,Dark-Eyed Junco
bc430ab9fd4dbf2b52871a09a84f3564_c02755,Dark-Eyed Junco
bc430ab9fd4dbf2b52871a09a84f3564_c02756,Dark-Eyed Junco
bc430ab9fd4dbf2b52871a09a84f3564_c02757,Dark-Eyed Junco
bc430ab9fd4dbf2b52871a09a84f3564_c02758,Dark-Eyed Junco
bc430ab9fd4dbf2b52871a09a84f3564_c02759,Dark-Eyed Junco
bc430ab9fd4dbf2b52871a09a84f3564_c02760,Dark-Eyed Junco
bc430ab9fd4dbf2b52871a09a84f3564_c02761,Dark-Eyed Junco
bc430ab9fd4dbf2b52871a09a84f3564_c02762,Dark-Eyed Junco
bc430ab9fd4dbf2b52871a09a84f3564_c02763,Dark-Eyed Junco
bc430ab9fd4dbf2b52871a09a84f3564_c02764,Dark-Eyed Junco
bc430ab9fd4dbf2b52871a09a84f3564_c02765,Dark-Eyed Junco
bc430ab9fd4dbf2b52871a09a84f3564_c02766,Dark-Eyed Junco
bf0ececc17197b3f0c6e3ce4ee72f0dc_c02767,Dark-Eyed Junco
bf0ececc17197b3f0c6e3ce4ee72f0dc_c02768,Dark-Eyed Junco
bf0ececc17197b3f0c6e3ce4ee72f0dc_c02769,Dark-Eyed Junco
bf0ececc17197b3f0c6e3ce4ee72f0dc_c02770,Dark-Eyed Junco
bf0ececc17197b3f0c6e3ce4ee72f0dc_c02771,Dark-Eyed Junco
bf0ececc17197b3f0c6e3ce4ee72f0dc_c02772,Dark-Eyed Junco
bf0ececc17197b3f0c6e3ce4ee72f0dc_c02773,Dark-Eyed Junco
bf0ececc17197b3f0c6e3ce4ee72f0dc_c02774,Dark-Eyed Junco
c011da3ea5270f28bfecc4f81461cc9c_c02775,Dark-Eyed Junco
c011da3ea5270f28bfecc4f81461cc9c_c02776,Dark-Eyed Junco
c011da3ea5270f28bfecc4f81461cc9c_c02777,Dark-Eyed Junco
c011da3ea5270f28bfecc4f81461cc9c_c02778,Dark-Eyed Junco
c011da3ea5270f28bfecc4f81461cc9c_c02779,Dark-Eyed Junco
c011da3ea5270f28bfecc4f81461cc9c_c02780,Dark-Eyed Junco
c011da3ea5270f28bfecc4f81461cc9c_c02781,Dark-Eyed Junco
c011da3ea5270f28bfecc4f81461cc9c_c02782,Dark-Eyed Junco
c011da3ea5270f28bfecc4f81461cc9c_c02783,Dark-Eyed Junco
c011da3ea5270f28bfecc4f81461cc9c_c02784,Dark-Eyed Junco
c011da3ea5270f28bfecc4f81461cc9c_c02785,Dark-Eyed Junco
c011da3ea5270f28bfecc4f81461cc9c_c02786,Dark-Eyed Junco
c011da3ea5270f28bfecc4f81461cc9c_c02787,Dark-Eyed Junco
c011da3ea5270f28bfecc4f81461cc9c_c02788,Dark-Eyed Junco
c011da3ea5270f28bfecc4f81461cc9c_c02789,Dark-Eyed Junco
c011da3ea5270f28bfecc4f81461cc9c_c02790,Dark-Eyed Junco
c011da3ea5270f28bfecc4f81461cc9c_c02791,Dark-Eyed Junco
c011da3ea5270f28bfecc4f81461cc9c_c02792,Dark-Eyed Junco
c011da3ea5270f28bfecc4f81461cc9c_c02793,Dark-Eyed Junco
c011da3ea5270f28bfecc4f81461cc9c_c02794,Dark-Eyed Junco
c011da3ea5270f28bfecc4f81461cc9c_c02795,Dark-Eyed Junco
c011da3ea5270f28bfecc4f81461cc9c_c02796,Dark-Eyed Junco
c011da3ea5270f28bfecc4f81461cc9c_c02797,Dark-Eyed Junco
c011da3ea5270f28bfecc4f81461cc9c_c02798,Dark-Eyed Junco
c011da3ea5270f28bfecc4f81461cc9c_c02799,Dark-Eyed Junco
c011da3ea5270f28bfecc4f81461cc9c_c02800,Dark-Eyed Junco
c011da3ea5270f28bfecc4f81461cc9c_c02801,Dark-Eyed Junco
c011da3ea5270f28bfecc4f81461cc9c_c02802,Dark-Eyed Junco
c011da3ea5270f28bfecc4f81461cc9c_c02803,Dark-Eyed Junco
c011da3ea5270f28bfecc4f81461cc9c_c02804,Dark-Eyed Junco
c011da3ea5270f28bfecc4f81461cc9c_c02805,Dark-Eyed Junco
c011da3ea5270f28bfecc4f81461cc9c_c02806,Dark-Eyed Junco
c011da3ea5270f28bfecc4f81461cc9c_c02807,Dark-Eyed Junco
c011da3ea5270f28bfecc4f81461cc9c_c02808,Dark-Eyed Junco
c011da3ea5270f28bfecc4f81461cc9c_c02809,Dark-Eyed Junco
c011da3ea5270f28bfecc4f81461cc9c_c02810,Dark-Eyed Junco
c0b1d8952a32ef43b35adbc83642a463_c02811,Dark-Eyed Junco
c0b1d8952a32ef43b35adbc83642a463_c02812,Dark-Eyed Junco
c0b1d8952a32ef43b35adbc83642a463_c02813,Dark-Eyed Junco
c0b1d8952a32ef43b35adbc83642a463_c02814,Dark-Eyed Junco
c0b1d8952a32ef43b35adbc83642a463_c02815,Dark-Eyed Junco
c0b1d8952a32ef43b35adbc83642a463_c02816,Dark-Eyed Junco
c0b1d8952a32ef43b35adbc83642a463_c02817,Dark-Eyed Junco
c0b1d8952a32ef43b35adbc83642a463_c02818,Dark-Eyed Junco
c0b1d8952a32ef43b35adbc83642a463_c02819,Dark-Eyed Junco
c0b1d8952a32ef43b35adbc83642a463_c02820,Dark-Eyed Junco
c0b1d8952a32ef43b35adbc83642a463_c02821,Dark-Eyed Junco
c0b1d8952a32ef43b35adbc83642a463_c02822,Dark-Eyed Junco
c0b1d8952a32ef43b35adbc83642a463_c02823,Dark-Eyed Junco
c0b1d8952a32ef43b35adbc83642a463_c02824,Dark-Eyed Junco
c0b1d8952a32ef43b35adbc83642a463_c02825,Dark-Eyed Junco
c0b1d8952a32ef43b35adbc83642a463_c02826,Dark-Eyed Junco
c0b1d8952a32ef43b35adbc83642a463_c02827,Dark-Eyed Junco
c1a4e63cfda20dec96a9a5d0951c9eba_c02828,Black-Capped Chickadee
c1a4e63cfda20dec96a9a5d0951c9eba_c02829,Black-Capped Chickadee
c1eb9921a3b3e161f63485d61c221c02_c02830,Golden-Crowned Sparrow
c1eb9921a3b3e161f63485d61c221c02_c02831,Golden-Crowned Sparrow
c1eb9921a3b3e161f63485d61c221c02_c02832,Golden-Crowned Sparrow
c1eb9921a3b3e161f63485d61c221c02_c02833,Golden-Crowned Sparrow
c1eb9921a3b3e161f63485d61c221c02_c02834,Golden-Crowned Sparrow
c1eb9921a3b3e161f63485d61c221c02_c02835,Black-Capped Chickadee
c1eb9921a3b3e161f63485d61c221c02_c02836,Black-Capped Chickadee
c1eb9921a3b3e161f63485d61c221c02_c02837,Black-Capped Chickadee
c293d41b80cd9ede5ae41996aba729ab_c02838,Dark-Eyed Junco
c293d41b80cd9ede5ae41996aba729ab_c02839,Dark-Eyed Junco
c293d41b80cd9ede5ae41996aba729ab_c02840,Dark-Eyed Junco
c293d41b80cd9ede5ae41996aba729ab_c02841,Dark-Eyed Junco
c293d41b80cd9ede5ae41996aba729ab_c02842,Dark-Eyed Junco
c293d41b80cd9ede5ae41996aba729ab_c02843,Dark-Eyed Junco
c293d41b80cd9ede5ae41996aba729ab_c02844,Dark-Eyed Junco
c293d41b80cd9ede5ae41996aba729ab_c02845,Dark-Eyed Junco
c293d41b80cd9ede5ae41996aba729ab_c02846,Dark-Eyed Junco
c293d41b80cd9ede5ae41996aba729ab_c02847,Dark-Eyed Junco
c293d41b80cd9ede5ae41996aba729ab_c02848,Dark-Eyed Junco
c293d41b80cd9ede5ae41996aba729ab_c02849,Dark-Eyed Junco
c293d41b80cd9ede5ae41996aba729ab_c02850,Dark-Eyed Junco
c293d41b80cd9ede5ae41996aba729ab_c02851,Dark-Eyed Junco
c293d41b80cd9ede5ae41996aba729ab_c02852,Dark-Eyed Junco
c293d41b80cd9ede5ae41996aba729ab_c02853,Dark-Eyed Junco
c293d41b80cd9ede5ae41996aba729ab_c02854,Dark-Eyed Junco
c293d41b80cd9ede5ae41996aba729ab_c02855,Dark-Eyed Junco
c293d41b80cd9ede5ae41996aba729ab_c02856,Dark-Eyed Junco
c293d41b80cd9ede5ae41996aba729ab_c02857,Dark-Eyed Junco
c293d41b80cd9ede5ae41996aba729ab_c02858,Dark-Eyed Junco
c293d41b80cd9ede5ae41996aba729ab_c02859,Dark-Eyed Junco
c293d41b80cd9ede5ae41996aba729ab_c02860,Dark-Eyed Junco
c293d41b80cd9ede5ae41996aba729ab_c02861,Dark-Eyed Junco
c293d41b80cd9ede5ae41996aba729ab_c02862,Dark-Eyed Junco
c293d41b80cd9ede5ae41996aba729ab_c02863,Dark-Eyed Junco
c293d41b80cd9ede5ae41996aba729ab_c02864,Dark-Eyed Junco
c293d41b80cd9ede5ae41996aba729ab_c02865,Dark-Eyed Junco
c293d41b80cd9ede5ae41996aba729ab_c02866,Dark-Eyed Junco
c2cc7bf281a8405756ada630d56dc98d_c02867,Dark-Eyed Junco
c2cc7bf281a8405756ada630d56dc98d_c02868,Dark-Eyed Junco
c45d8da42c6918ad343481cb40dd4580_c02869,Dark-Eyed Junco
c45d8da42c6918ad343481cb40dd4580_c02870,Dark-Eyed Junco
c45d8da42c6918ad343481cb40dd4580_c02871,Dark-Eyed Junco
c45d8da42c6918ad343481cb40dd4580_c02872,Dark-Eyed Junco
c45d8da42c6918ad343481cb40dd4580_c02873,Dark-Eyed Junco
c45d8da42c6918ad343481cb40dd4580_c02874,Dark-Eyed Junco
c45d8da42c6918ad343481cb40dd4580_c02875,Dark-Eyed Junco
c45d8da42c6918ad343481cb40dd4580_c02876,Dark-Eyed Junco
c45d8da42c6918ad343481cb40dd4580_c02877,Dark-Eyed Junco
c45d8da42c6918ad343481cb40dd4580_c02878,Dark-Eyed Junco
c45d8da42c6918ad343481cb40dd4580_c02879,Dark-Eyed Junco
c45d8da42c6918ad343481cb40dd4580_c02880,Dark-Eyed Junco
c45d8da42c6918ad343481cb40dd4580_c02881,Dark-Eyed Junco
c45d8da42c6918ad343481cb40dd4580_c02882,Dark-Eyed Junco
c4ebd7ccc75f9cd0f323149dbde980e9_c02883,Dark-Eyed Junco
c4ebd7ccc75f9cd0f323149dbde980e9_c02884,Dark-Eyed Junco
c5629388cd67f4ad4bc6495351889dd6_c02885,Dark-Eyed Junco
c5629388cd67f4ad4bc6495351889dd6_c02886,Dark-Eyed Junco
c5629388cd67f4ad4bc6495351889dd6_c02887,Dark-Eyed Junco
c5629388cd67f4ad4bc6495351889dd6_c02888,Dark-Eyed Junco
c5629388cd67f4ad4bc6495351889dd6_c02889,Dark-Eyed Junco
c5629388cd67f4ad4bc6495351889dd6_c02890,Dark-Eyed Junco
c5629388cd67f4ad4bc6495351889dd6_c02891,Dark-Eyed Junco
c5629388cd67f4ad4bc6495351889dd6_c02892,Dark-Eyed Junco
c5629388cd67f4ad4bc6495351889dd6_c02893,Dark-Eyed Junco
c5629388cd67f4ad4bc6495351889dd6_c02894,Dark-Eyed Junco
c5629388cd67f4ad4bc6495351889dd6_c02895,Dark-Eyed Junco
c5629388cd67f4ad4bc6495351889dd6_c02896,Dark-Eyed Junco
c5629388cd67f4ad4bc6495351889dd6_c02897,Dark-Eyed Junco
c5629388cd67f4ad4bc6495351889dd6_c02898,Dark-Eyed Junco
c5629388cd67f4ad4bc6495351889dd6_c02899,Dark-Eyed Junco
c5629388cd67f4ad4bc6495351889dd6_c02900,Dark-Eyed Junco
c5629388cd67f4ad4bc6495351889dd6_c02901,Dark-Eyed Junco
c5629388cd67f4ad4bc6495351889dd6_c02902,Dark-Eyed Junco
c5629388cd67f4ad4bc6495351889dd6_c02903,Dark-Eyed Junco
c5629388cd67f4ad4bc6495351889dd6_c02904,Dark-Eyed Junco
c5629388cd67f4ad4bc6495351889dd6_c02905,Dark-Eyed Junco
c5629388cd67f4ad4bc6495351889dd6_c02906,Dark-Eyed Junco
c5629388cd67f4ad4bc6495351889dd6_c02907,Dark-Eyed Junco
c5629388cd67f4ad4bc6495351889dd6_c02908,Dark-Eyed Junco
c5629388cd67f4ad4bc6495351889dd6_c02909,Dark-Eyed Junco
c5629388cd67f4ad4bc6495351889dd6_c02910,Dark-Eyed Junco
c5629388cd67f4ad4bc6495351889dd6_c02911,Dark-Eyed Junco
c5629388cd67f4ad4bc6495351889dd6_c02912,Dark-Eyed Junco
c5629388cd67f4ad4bc6495351889dd6_c02913,Dark-Eyed Junco
c5629388cd67f4ad4bc6495351889dd6_c02914,Dark-Eyed Junco
c5629388cd67f4ad4bc6495351889dd6_c02915,Dark-Eyed Junco
c5629388cd67f4ad4bc6495351889dd6_c02916,Dark-Eyed Junco
c5629388cd67f4ad4bc6495351889dd6_c02917,Dark-Eyed Junco
c89d9fe8bd3faead5b8f89cd2a6f84df_c02918,Black-Capped Chickadee
c89d9fe8bd3faead5b8f89cd2a6f84df_c02919,Black-Capped Chickadee
c89d9fe8bd3faead5b8f89cd2a6f84df_c02920,Chickadee
ca6a36db20ec49af70c15eed63aec4d6_c02921,Dark-Eyed Junco
ca6a36db20ec49af70c15eed63aec4d6_c02922,Dark-Eyed Junco
ca6a36db20ec49af70c15eed63aec4d6_c02923,Dark-Eyed Junco
ca6a36db20ec49af70c15eed63aec4d6_c02924,Dark-Eyed Junco
ca6a36db20ec49af70c15eed63aec4d6_c02925,Dark-Eyed Junco
ca6a36db20ec49af70c15eed63aec4d6_c02926,Dark-Eyed Junco
ca6a36db20ec49af70c15eed63aec4d6_c02927,Dark-Eyed Junco
ca6a36db20ec49af70c15eed63aec4d6_c02928,Dark-Eyed Junco
ca6a36db20ec49af70c15eed63aec4d6_c02929,Dark-Eyed Junco
ca6a36db20ec49af70c15eed63aec4d6_c02930,Dark-Eyed Junco
ca6a36db20ec49af70c15eed63aec4d6_c02931,Dark-Eyed Junco
ca6a36db20ec49af70c15eed63aec4d6_c02932,Dark-Eyed Junco
ca6a36db20ec49af70c15eed63aec4d6_c02933,Dark-Eyed Junco
ca6a36db20ec49af70c15eed63aec4d6_c02934,Dark-Eyed Junco
ca6a36db20ec49af70c15eed63aec4d6_c02935,Dark-Eyed Junco
ca6a36db20ec49af70c15eed63aec4d6_c02936,Dark-Eyed Junco
ca6a36db20ec49af70c15eed63aec4d6_c02937,Dark-Eyed Junco
ca6a36db20ec49af70c15eed63aec4d6_c02938,Dark-Eyed Junco
ca6a36db20ec49af70c15eed63aec4d6_c02939,Dark-Eyed Junco
ca6a36db20ec49af70c15eed63aec4d6_c02940,Dark-Eyed Junco
ca6a36db20ec49af70c15eed63aec4d6_c02941,Dark-Eyed Junco
ca6a36db20ec49af70c15eed63aec4d6_c02942,Dark-Eyed Junco
ca6a36db20ec49af70c15eed63aec4d6_c02943,Dark-Eyed Junco
ca6a36db20ec49af70c15eed63aec4d6_c02944,Dark-Eyed Junco
ca6a36db20ec49af70c15eed63aec4d6_c02945,Dark-Eyed Junco
ca6a36db20ec49af70c15eed63aec4d6_c02946,Dark-Eyed Junco
ca6a36db20ec49af70c15eed63aec4d6_c02947,Dark-Eyed Junco
ca6a36db20ec49af70c15eed63aec4d6_c02948,Dark-Eyed Junco
ca6a36db20ec49af70c15eed63aec4d6_c02949,Dark-Eyed Junco
ca6a36db20ec49af70c15eed63aec4d6_c02950,Dark-Eyed Junco
ca6a36db20ec49af70c15eed63aec4d6_c02951,Dark-Eyed Junco
ca6a36db20ec49af70c15eed63aec4d6_c02952,Dark-Eyed Junco
ca6a36db20ec49af70c15eed63aec4d6_c02953,Dark-Eyed Junco
ca6a36db20ec49af70c15eed63aec4d6_c02954,Dark-Eyed Junco
ca6a36db20ec49af70c15eed63aec4d6_c02955,Dark-Eyed Junco
ca6a36db20ec49af70c15eed63aec4d6_c02956,Dark-Eyed Junco
ca6a36db20ec49af70c15eed63aec4d6_c02957,Dark-Eyed Junco
ca6a36db20ec49af70c15eed63aec4d6_c02958,Dark-Eyed Junco
ca6a36db20ec49af70c15eed63aec4d6_c02959,Dark-Eyed Junco
ca6a36db20ec49af70c15eed63aec4d6_c02960,Dark-Eyed Junco
ca6a36db20ec49af70c15eed63aec4d6_c02961,Dark-Eyed Junco
ca6a36db20ec49af70c15eed63aec4d6_c02962,Dark-Eyed Junco
cc4f1512af39845ec7c3500b4ba6ed3e_c02963,Black-Capped Chickadee
cc4f1512af39845ec7c3500b4ba6ed3e_c02964,Black-Capped Chickadee
cc4f1512af39845ec7c3500b4ba6ed3e_c02965,Black-Capped Chickadee
cc4f1512af39845ec7c3500b4ba6ed3e_c02966,Black-Capped Chickadee
cc4f1512af39845ec7c3500b4ba6ed3e_c02967,Black-Capped Chickadee
cc4f1512af39845ec7c3500b4ba6ed3e_c02968,Black-Capped Chickadee
ce9c606ce574414e4a84f55b100db1a7_c02969,Black-Capped Chickadee
ce9c606ce574414e4a84f55b100db1a7_c02970,Black-Capped Chickadee
ce9c606ce574414e4a84f55b100db1a7_c02971,Black-Capped Chickadee
ce9c606ce574414e4a84f55b100db1a7_c02972,Black-Capped Chickadee
ce9c606ce574414e4a84f55b100db1a7_c02973,Black-Capped Chickadee
ce9c606ce574414e4a84f55b100db1a7_c02974,Black-Capped Chickadee
ce9c606ce574414e4a84f55b100db1a7_c02975,Black-Capped Chickadee
ce9c606ce574414e4a84f55b100db1a7_c02976,Black-Capped Chickadee
ce9c606ce574414e4a84f55b100db1a7_c02977,Black-Capped Chickadee
d01a7c10369ee9451645af638d307ced_c02978,Dark-Eyed Junco
d01a7c10369ee9451645af638d307ced_c02979,Dark-Eyed Junco
d01a7c10369ee9451645af638d307ced_c02980,Dark-Eyed Junco
d01a7c10369ee9451645af638d307ced_c02981,Dark-Eyed Junco
d01a7c10369ee9451645af638d307ced_c02982,Dark-Eyed Junco
d01a7c10369ee9451645af638d307ced_c02983,Dark-Eyed Junco
d01a7c10369ee9451645af638d307ced_c02984,Dark-Eyed Junco
d01a7c10369ee9451645af638d307ced_c02985,Dark-Eyed Junco
d01a7c10369ee9451645af638d307ced_c02986,Dark-Eyed Junco
d01a7c10369ee9451645af638d307ced_c02987,Dark-Eyed Junco
d2b388815b932a5e84c8812df8b8324e_c02988,Dark-Eyed Junco
d2b388815b932a5e84c8812df8b8324e_c02989,Dark-Eyed Junco
d2b388815b932a5e84c8812df8b8324e_c02990,Dark-Eyed Junco
d2b388815b932a5e84c8812df8b8324e_c02991,Dark-Eyed Junco
d2b388815b932a5e84c8812df8b8324e_c02992,Dark-Eyed Junco
d2b388815b932a5e84c8812df8b8324e_c02993,Dark-Eyed Junco
d2b388815b932a5e84c8812df8b8324e_c02994,Dark-Eyed Junco
d2b388815b932a5e84c8812df8b8324e_c02995,Dark-Eyed Junco
d2b388815b932a5e84c8812df8b8324e_c02996,Dark-Eyed Junco
d2b388815b932a5e84c8812df8b8324e_c02997,Dark-Eyed Junco
d2b388815b932a5e84c8812df8b8324e_c02998,Dark-Eyed Junco
d2b388815b932a5e84c8812df8b8324e_c02999,Dark-Eyed Junco
d2b388815b932a5e84c8812df8b8324e_c03000,Dark-Eyed Junco
d2b388815b932a5e84c8812df8b8324e_c03001,Dark-Eyed Junco
d2b388815b932a5e84c8812df8b8324e_c03002,Dark-Eyed Junco
d2b388815b932a5e84c8812df8b8324e_c03003,Dark-Eyed Junco
d2b388815b932a5e84c8812df8b8324e_c03004,Dark-Eyed Junco
d2b388815b932a5e84c8812df8b8324e_c03005,Dark-Eyed Junco
d2b388815b932a5e84c8812df8b8324e_c03006,Dark-Eyed Junco
d2b388815b932a5e84c8812df8b8324e_c03007,Dark-Eyed Junco
d2b388815b932a5e84c8812df8b8324e_c03008,Dark-Eyed Junco
d2b388815b932a5e84c8812df8b8324e_c03009,Dark-Eyed Junco
d2b388815b932a5e84c8812df8b8324e_c03010,Dark-Eyed Junco
d2b388815b932a5e84c8812df8b8324e_c03011,Dark-Eyed Junco
d2b388815b932a5e84c8812df8b8324e_c03012,Dark-Eyed Junco
d3765ee617ca34f34689d33fb608cd99_c03013,Dark-Eyed Junco
d3765ee617ca34f34689d33fb608cd99_c03014,Dark-Eyed Junco
d3765ee617ca34f34689d33fb608cd99_c03015,Dark-Eyed Junco
d3765ee617ca34f34689d33fb608cd99_c03016,Dark-Eyed Junco
d3765ee617ca34f34689d33fb608cd99_c03017,Dark-Eyed Junco
d3765ee617ca34f34689d33fb608cd99_c03018,Dark-Eyed Junco
d3765ee617ca34f34689d33fb608cd99_c03019,Dark-Eyed Junco
d3765ee617ca34f34689d33fb608cd99_c03020,Dark-Eyed Junco
d3765ee617ca34f34689d33fb608cd99_c03021,Dark-Eyed Junco
d3765ee617ca34f34689d33fb608cd99_c03022,Dark-Eyed Junco
d3765ee617ca34f34689d33fb608cd99_c03023,Dark-Eyed Junco
d3765ee617ca34f34689d33fb608cd99_c03024,Dark-Eyed Junco
d3765ee617ca34f34689d33fb608cd99_c03025,Dark-Eyed Junco
d3765ee617ca34f34689d33fb608cd99_c03026,Dark-Eyed Junco
d3765ee617ca34f34689d33fb608cd99_c03027,Dark-Eyed Junco
d3765ee617ca34f34689d33fb608cd99_c03028,Dark-Eyed Junco
d3765ee617ca34f34689d33fb608cd99_c03029,Dark-Eyed Junco
d3765ee617ca34f34689d33fb608cd99_c03030,Dark-Eyed Junco
d3765ee617ca34f34689d33fb608cd99_c03031,Dark-Eyed Junco
d3765ee617ca34f34689d33fb608cd99_c03032,Dark-Eyed Junco
d3765ee617ca34f34689d33fb608cd99_c03033,Dark-Eyed Junco
d3765ee617ca34f34689d33fb608cd99_c03034,Dark-Eyed Junco
d3765ee617ca34f34689d33fb608cd99_c03035,Dark-Eyed Junco
d3765ee617ca34f34689d33fb608cd99_c03036,Dark-Eyed Junco
d3765ee617ca34f34689d33fb608cd99_c03037,Dark-Eyed Junco
d3765ee617ca34f34689d33fb608cd99_c03038,Dark-Eyed Junco
d3765ee617ca34f34689d33fb608cd99_c03039,Dark-Eyed Junco
d3765ee617ca34f34689d33fb608cd99_c03040,Dark-Eyed Junco
d3765ee617ca34f34689d33fb608cd99_c03041,Dark-Eyed Junco
d3765ee617ca34f34689d33fb608cd99_c03042,Dark-Eyed Junco
d3765ee617ca34f34689d33fb608cd99_c03043,Dark-Eyed Junco
d3765ee617ca34f34689d33fb608cd99_c03044,Dark-Eyed Junco
d3765ee617ca34f34689d33fb608cd99_c03045,Dark-Eyed Junco
d3765ee617ca34f34689d33fb608cd99_c03046,Dark-Eyed Junco
d3765ee617ca34f34689d33fb608cd99_c03047,Dark-Eyed Junco
d3765ee617ca34f34689d33fb608cd99_c03048,Dark-Eyed Junco
d3765ee617ca34f34689d33fb608cd99_c03049,Dark-Eyed Junco
d3765ee617ca34f34689d33fb608cd99_c03050,Dark-Eyed Junco
d4922fe146100d05ea4e7732b90b5658_c03051,Dark-Eyed Junco
d4922fe146100d05ea4e7732b90b5658_c03052,Dark-Eyed Junco
d4922fe146100d05ea4e7732b90b5658_c03053,Dark-Eyed Junco
d4922fe146100d05ea4e7732b90b5658_c03054,Dark-Eyed Junco
d4922fe146100d05ea4e7732b90b5658_c03055,Dark-Eyed Junco
d4922fe146100d05ea4e7732b90b5658_c03056,Dark-Eyed Junco
d4922fe146100d05ea4e7732b90b5658_c03057,Dark-Eyed Junco
d4922fe146100d05ea4e7732b90b5658_c03058,Dark-Eyed Junco
d4922fe146100d05ea4e7732b90b5658_c03059,Dark-Eyed Junco
d4922fe146100d05ea4e7732b90b5658_c03060,Dark-Eyed Junco
d4922fe146100d05ea4e7732b90b5658_c03061,Dark-Eyed Junco
d4922fe146100d05ea4e7732b90b5658_c03062,Dark-Eyed Junco
d4922fe146100d05ea4e7732b90b5658_c03063,Dark-Eyed Junco
d4922fe146100d05ea4e7732b90b5658_c03064,Dark-Eyed Junco
d4922fe146100d05ea4e7732b90b5658_c03065,Dark-Eyed Junco
d4922fe146100d05ea4e7732b90b5658_c03066,Dark-Eyed Junco
d4922fe146100d05ea4e7732b90b5658_c03067,Dark-Eyed Junco
d4922fe146100d05ea4e7732b90b5658_c03068,Dark-Eyed Junco
d4922fe146100d05ea4e7732b90b5658_c03069,Dark-Eyed Junco
d4922fe146100d05ea4e7732b90b5658_c03070,Dark-Eyed Junco
d4922fe146100d05ea4e7732b90b5658_c03071,Dark-Eyed Junco
d4922fe146100d05ea4e7732b90b5658_c03072,Dark-Eyed Junco
d4922fe146100d05ea4e7732b90b5658_c03073,Dark-Eyed Junco
d4922fe146100d05ea4e7732b90b5658_c03074,Dark-Eyed Junco
d4922fe146100d05ea4e7732b90b5658_c03075,Dark-Eyed Junco
d4922fe146100d05ea4e7732b90b5658_c03076,Dark-Eyed Junco
d4922fe146100d05ea4e7732b90b5658_c03077,Dark-Eyed Junco
d4922fe146100d05ea4e7732b90b5658_c03078,Dark-Eyed Junco
d4922fe146100d05ea4e7732b90b5658_c03079,Dark-Eyed Junco
d4922fe146100d05ea4e7732b90b5658_c03080,Dark-Eyed Junco
d5996741dedc4cfb84e5b7fcbf4663ea_c03081,Dark-Eyed Junco
d5996741dedc4cfb84e5b7fcbf4663ea_c03082,Dark-Eyed Junco
d5996741dedc4cfb84e5b7fcbf4663ea_c03083,Dark-Eyed Junco
d5996741dedc4cfb84e5b7fcbf4663ea_c03084,Dark-Eyed Junco
d5996741dedc4cfb84e5b7fcbf4663ea_c03085,Dark-Eyed Junco
d5996741dedc4cfb84e5b7fcbf4663ea_c03086,Dark-Eyed Junco
d5996741dedc4cfb84e5b7fcbf4663ea_c03087,Dark-Eyed Junco
d5996741dedc4cfb84e5b7fcbf4663ea_c03088,Dark-Eyed Junco
